id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
7387,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Fuzzers,1
40898,1.494039,tcp,http,FIN,10,8,816,1060,11.378551,62,252,3935.640137,4969.080078,2,2,166.004333,190.932719,9305.671303,372.815125,255,3113963139,1614863133,255,0.212749,0.110638,0.102111,82,133,1,128,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
60520,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,4,8,0,Generic,1
50425,1.52942,tcp,smtp,FIN,20,20,3500,1840,25.499862,62,252,17392.21289,9143.334961,7,8,80.495787,77.828477,3919.60235,90.288633,255,1895170839,2109348057,255,0.11195,0.050066,0.061884,175,92,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
59475,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,5,3,3,3,0,0,0,3,7,0,Generic,1
50394,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,5,4,4,4,0,0,0,4,7,0,Generic,1
48350,7e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,4,0,Reconnaissance,1
60844,1.54963,tcp,-,FIN,10,8,534,354,10.97036,254,252,2483.17334,1600.381958,2,1,170.527667,210.396422,10720.8227,404.571969,255,3770622367,3128104145,255,0.103466,0.076851,0.026615,53,44,0,0,4,1,1,1,1,1,0,0,0,2,2,0,Fuzzers,1
84,2.462774,tcp,-,FIN,10,8,2516,354,6.902785,254,252,7357.556641,1006.994507,2,1,273.641556,328.576719,17425.54618,481.345844,255,3840327893,3548556327,255,0.2792,0.162075,0.117125,252,44,0,0,18,1,1,1,1,1,0,0,0,10,1,0,Normal,0
23834,0.052951,tcp,-,FIN,48,50,2974,33882,1831.882284,31,29,440105.0,5016713.5,7,18,1.117532,1.058898,74.768803,74.429053,255,3382171126,3397446460,255,0.001187,0.001061,0.000126,62,678,0,0,13,0,2,1,1,1,0,0,0,3,4,0,Normal,0
64787,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
65155,1.2e-05,udp,-,INT,2,0,280,0,83333.33039,254,0,93333328.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,140,0,0,0,34,2,16,15,1,16,0,0,0,16,34,0,Fuzzers,1
14104,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,32,32,16,32,0,0,0,32,32,0,Generic,1
65908,7.348569,tcp,-,REQ,10,0,450,0,1.224728,254,0,440.902161,0.0,9,0,816.507687,0.0,1225.278125,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,29,6,24,2,2,27,0,0,0,24,27,0,Normal,0
10015,0.585202,tcp,-,FIN,10,8,888,354,29.049799,254,252,10936.39453,4237.853027,2,1,65.022444,72.141289,3714.907186,138.187734,255,106197996,3701695404,255,0.172206,0.079531,0.092675,89,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
13579,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,8,8,8,33,0,0,0,8,33,0,Generic,1
35230,0.021699,tcp,smtp,FIN,52,42,37232,3380,4285.911764,31,29,13462740.0,1216645.875,18,8,0.418157,0.514732,22.470471,0.918596,255,498816324,499877889,255,0.00073,0.000591,0.000139,716,80,0,0,2,0,3,1,1,3,0,0,0,6,2,0,Normal,0
25665,0.001088,udp,dns,CON,2,2,146,178,2757.352893,31,29,536764.6875,654411.75,0,0,0.004,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,1,0,0,0,2,3,0,Normal,0
56832,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,8,7,3,7,0,0,0,7,13,0,Generic,1
3936,9e-06,udp,-,INT,2,0,550,0,111111.1072,254,0,244444432.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,275,0,0,0,37,2,11,10,1,37,0,0,0,10,37,0,Fuzzers,1
14967,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,50,2,26,26,13,50,0,0,0,27,50,0,Generic,1
44993,1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
59323,0.998732,tcp,http,FIN,10,8,836,1114,17.021584,62,252,6031.648438,7809.90332,2,2,110.970222,133.368422,6872.158366,273.5705,255,302719878,1839315998,255,0.115017,0.064496,0.050521,84,139,0,0,1,1,1,1,1,1,0,0,0,2,2,0,Exploits,1
55417,1.459487,tcp,-,FIN,10,8,564,354,11.647929,254,252,2784.540039,1699.227295,2,1,162.060889,199.158422,12473.05835,300.733656,255,2608744380,1490182801,255,0.130805,0.065374,0.065431,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
11450,47.991306,ospf,-,REQ,54,0,14688,0,1.104367,254,0,2403.101807,0.0,0,0,950.841875,0.0,1150.92525,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,Exploits,1
62864,0.730582,tcp,-,FIN,10,8,810,354,23.26912,254,252,7982.676758,3394.553955,2,1,78.140556,93.374,5079.806652,148.425156,255,3561262264,4194161164,255,0.115448,0.076952,0.038496,81,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
71230,0.722563,tcp,-,FIN,10,8,534,354,23.527359,254,252,5325.486816,3432.226562,2,1,77.296111,93.380711,5503.097129,136.830125,255,520486831,325262629,255,0.112441,0.068889,0.043552,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
35640,0.001091,udp,dns,CON,2,2,146,178,2749.770747,31,29,535288.6875,652612.25,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,5,1,1,1,0,0,0,1,2,0,Normal,0
66300,12.485029,tcp,-,REQ,10,0,450,0,0.720863,254,0,259.510803,0.0,9,0,1387.2255,0.0,2824.9395,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,6,2,2,26,0,0,0,6,26,0,Normal,0
52806,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,3,3,3,3,0,0,0,3,8,0,Generic,1
51257,0.825506,tcp,-,FIN,10,10,608,646,23.016187,254,252,5310.682129,5640.177246,2,3,91.722889,80.274664,5367.580812,133.298328,255,547536997,54769633,255,0.103497,0.085719,0.017778,61,65,0,0,3,1,2,2,1,2,0,0,0,2,4,0,Exploits,1
1487,1.1e-05,udp,-,INT,2,0,2072,0,90909.0902,254,0,753454528.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1036,0,0,0,39,2,14,14,1,39,0,0,0,14,39,0,Fuzzers,1
57010,1e-05,ddx,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,6,6,6,0,0,0,6,14,0,Backdoor,1
10225,0.801409,tcp,-,FIN,10,8,564,354,21.212639,254,252,5071.068359,3094.549805,2,1,89.045444,109.693289,6269.632141,153.328328,255,2864961626,1314824301,255,0.098856,0.032695,0.066161,56,44,0,0,11,1,2,1,1,1,0,0,0,3,6,0,Reconnaissance,1
73177,7e-06,udp,-,INT,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Normal,0
72278,3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,3,2,1,8,0,0,0,3,8,0,Normal,0
26180,3.05112,tcp,-,FIN,222,438,12830,548216,215.986258,31,29,33490.65234,1434135.625,21,197,13.803552,6.980872,3570.993199,2549.692609,255,2488458005,348672930,255,0.0006,0.000475,0.000125,58,1252,0,0,4,0,1,1,1,1,0,0,0,1,13,0,Normal,0
55311,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,7,7,3,7,0,0,0,7,10,0,Generic,1
4016,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,DoS,1
9347,0.691369,tcp,-,FIN,10,8,564,354,24.588895,254,252,5878.192383,3587.085938,2,1,76.818778,97.143289,5579.542541,140.588969,255,474510943,1685848238,255,0.050696,0.010723,0.039973,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
72720,1.283977,tcp,-,FIN,10,8,588,354,13.240112,254,252,3302.239746,1931.498779,2,1,142.664111,162.972578,7702.918609,272.866812,255,4247903005,392690452,255,0.157816,0.078028,0.079788,59,44,0,0,3,1,4,3,3,3,0,0,0,3,6,0,Normal,0
35560,0.667873,tcp,smtp,FIN,52,42,37268,3380,139.248025,31,29,437831.7188,39528.47266,18,8,13.087784,16.277415,1075.236677,34.746109,255,1437150052,1452603158,255,0.001695,0.000495,0.0012,717,80,0,0,1,0,2,1,1,1,0,0,0,5,2,0,Normal,0
27929,0.335733,tcp,-,FIN,28,30,4192,3080,169.777772,31,29,96338.46094,70961.14844,7,7,12.421259,11.557345,675.585828,16.928725,255,15842922,2164574261,255,0.000717,0.000566,0.000151,150,103,0,0,6,0,4,1,1,3,0,0,0,4,4,0,Normal,0
31357,8.70189,tcp,-,FIN,144,150,12040,27416,33.670846,31,29,10992.55469,25037.32031,39,45,60.849764,58.397893,4362.35109,4276.294906,255,1853387527,1853701254,255,0.000729,0.000594,0.000135,84,183,0,0,5,0,4,1,1,1,0,0,0,1,15,0,Normal,0
32795,0.252022,tcp,smtp,FIN,52,42,37496,3380,369.015406,31,29,1167358.375,104752.7578,18,8,4.933686,6.133268,561.249939,18.918059,255,648227965,649290397,255,0.000703,0.000551,0.000152,721,80,0,0,1,0,4,1,1,2,0,0,0,6,1,0,Normal,0
49159,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,6,11,0,Generic,1
21871,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,12,12,12,37,0,0,0,14,37,0,Generic,1
34768,0.001722,udp,-,CON,4,4,528,304,4065.040751,31,29,1839721.25,1059233.5,0,0,0.430333,0.23,0.602926,0.314665,0,0,0,0,0.0,0.0,0.0,132,76,0,0,5,0,5,1,1,4,0,0,0,4,12,0,Normal,0
40990,5e-06,udp,-,INT,2,0,238,0,200000.0051,254,0,190400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,119,0,0,0,4,2,3,3,1,4,0,0,0,3,4,0,Normal,0
39870,0.465952,tcp,smtp,FIN,52,42,37268,3380,199.59137,31,29,627566.75,56658.19531,18,8,9.128588,11.353317,778.948102,25.362637,255,279477134,2425941500,255,0.000601,0.000465,0.000136,717,80,0,0,1,0,4,1,1,1,0,0,0,1,1,0,Normal,0
45458,2e-05,udp,-,INT,3,0,3028,0,100000.0025,254,0,807600000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1009,0,0,0,4,2,2,2,1,2,0,0,0,3,3,0,Fuzzers,1
16670,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,18,18,18,32,0,0,0,18,32,0,Generic,1
41721,1.518755,tcp,-,FIN,10,8,534,354,11.193379,254,252,2533.654297,1632.916504,2,1,162.870111,206.22,9710.805573,353.084,255,3077571186,3909630334,255,0.139585,0.075212,0.064373,53,44,0,0,6,1,1,2,1,3,0,0,0,2,3,0,Normal,0
36280,0.224636,tcp,ftp-data,FIN,14,6,8928,320,84.581277,31,29,295268.7813,9508.71582,4,1,17.279692,44.771398,1594.328734,68.435406,255,2042715020,2351417506,255,0.000767,0.000649,0.000118,638,53,0,0,3,0,2,1,1,2,0,0,0,4,3,0,Normal,0
34182,0.085989,tcp,-,FIN,60,62,3598,46036,1407.156755,31,29,329251.4375,4213934.5,7,24,1.451915,1.39959,83.162409,81.578751,255,2942839871,793595664,255,0.000771,0.000604,0.000167,60,743,0,0,3,0,5,1,1,1,0,0,0,3,10,0,Normal,0
76558,0.490863,tcp,-,FIN,10,6,588,268,30.558425,254,252,8637.847656,3650.713135,2,1,50.341111,84.167398,2615.969284,133.725203,255,1665766538,1560190506,255,0.145406,0.070017,0.075389,59,45,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Normal,0
73359,2.650994,tcp,-,FIN,10,8,784,354,6.412689,254,252,2130.521484,935.498108,2,1,286.340444,356.542281,19586.29475,752.059625,255,3474170811,430263117,255,0.256838,0.155197,0.101641,78,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Normal,0
60807,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,5,4,4,4,0,0,0,4,4,0,Generic,1
50894,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,4,4,5,0,0,0,9,14,0,Analysis,1
4433,0.766515,tcp,-,FIN,10,8,564,354,22.1783,254,252,5301.918457,3235.422607,2,1,85.168333,100.992141,5695.100211,144.949969,255,2160454864,3472168129,255,0.123503,0.058938,0.064565,56,44,0,0,3,1,1,1,1,1,0,0,0,18,1,0,Reconnaissance,1
65993,6.20447,tcp,-,REQ,4,0,180,0,0.483522,254,0,174.068039,0.0,3,0,2068.156625,0.0,2924.80675,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,37,6,32,2,2,35,0,0,0,33,35,0,Normal,0
33519,0.036118,tcp,-,FIN,46,48,2854,30622,2574.893352,31,29,618417.375,6641563.5,7,17,0.813523,0.757809,47.982843,46.860866,255,4069502384,4103281632,255,0.001142,0.000497,0.000645,62,638,0,0,4,0,4,1,1,1,0,0,0,3,10,0,Normal,0
48204,7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Generic,1
22958,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,26,25,25,39,0,0,0,27,37,0,Generic,1
35036,0.001067,udp,dns,CON,2,2,146,178,2811.621433,31,29,547329.0,667291.5,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,2,1,2,0,0,0,5,2,0,Normal,0
72119,0.51672,tcp,-,FIN,10,8,2530,354,32.89983,254,252,35253.13672,4799.504395,2,1,54.177222,61.69757,3588.441738,103.081219,255,3493847489,2757146364,255,0.111383,0.084834,0.026549,253,44,0,0,9,1,2,2,1,8,0,0,0,2,8,0,Normal,0
28136,0.004535,tcp,-,FIN,22,14,1470,1728,7717.751099,31,29,2476736.5,2831312.0,5,4,0.215952,0.295462,13.307078,0.392309,255,3217022195,1067748356,255,0.000679,0.00056,0.000119,67,123,0,0,3,0,2,1,1,1,0,0,0,3,4,0,Normal,0
37005,1.356021,tcp,http,FIN,14,18,1684,10168,22.861002,31,29,9226.995117,56659.88672,3,5,104.281921,79.732765,9922.589185,8686.186351,255,3350097178,3378160837,255,0.000722,0.000559,0.000163,120,565,1,3924,3,0,3,1,1,2,0,0,1,3,1,0,Normal,0
42631,1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,3,2,1,4,0,0,0,3,5,0,Normal,0
26371,1.026413,tcp,-,FIN,92,164,5696,192828,248.438016,31,29,43919.94531,1493769.125,10,71,11.275736,6.29338,834.632217,626.844654,255,4172647163,2093881059,255,0.000739,0.000588,0.000151,62,1176,0,0,14,0,11,6,1,6,0,0,0,9,13,0,Normal,0
65887,9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,4,6,1,1,1,3,0,0,0,1,3,0,Normal,0
44929,0.585136,tcp,ftp-data,FIN,8,10,364,3544,29.053075,62,252,4361.379395,43613.79297,1,3,83.590859,59.012444,5797.067996,4960.368462,255,344200199,4004693344,255,0.098386,0.053364,0.045022,46,354,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
13919,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,21,21,21,28,0,0,0,21,28,0,Generic,1
4804,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,DoS,1
47528,1.676864,tcp,smtp,FIN,32,22,18715,1860,31.606618,62,252,86499.5625,8472.958984,13,8,54.092387,76.660617,3231.324243,90.192961,255,518387744,2593639182,255,0.1003,0.04294,0.05736,585,85,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
73698,1.177121,tcp,-,FIN,10,8,610,354,14.442015,254,252,3731.137207,2106.835205,2,1,141.048875,179.607828,179.506625,276.94375,255,131728510,1926688276,255,0.314723,0.099474,0.215249,61,44,0,0,11,1,1,1,1,6,0,0,0,3,6,0,Normal,0
16959,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,2,2,2,30,0,0,0,2,27,0,Generic,1
21120,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,4,4,4,22,0,0,0,4,22,0,Generic,1
72147,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.696,0.0,15.492023,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
16950,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,21,21,21,28,0,0,0,21,28,0,Generic,1
73927,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.704,0.0,10.954516,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
10871,3.452266,tcp,smtp,FIN,24,22,9260,1964,13.034917,62,252,20566.20313,4344.972168,9,8,150.057959,160.361375,9648.448106,251.948297,255,470255309,1833423963,255,0.162237,0.084668,0.077569,386,89,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
4406,3e-06,iso-ip,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,4,0,0,0,19,3,0,DoS,1
43859,0.184237,tcp,http,FIN,10,12,804,6868,113.983617,62,252,31437.76758,273387.0,2,4,20.470778,13.996273,1020.28716,1099.356107,255,2898231243,3211197766,255,0.04656,0.029523,0.017037,80,572,1,2946,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
16374,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,38,38,13,38,0,0,0,38,38,0,Generic,1
25976,0.001036,udp,dns,CON,2,2,130,162,2895.752973,31,29,501930.5,625482.625,0,0,0.01,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,6,3,1,2,0,0,0,11,3,0,Normal,0
38012,0.667231,tcp,smtp,FIN,52,40,37268,3276,136.384546,31,29,438253.0,38307.57031,18,8,13.075883,17.094666,1027.45571,33.229602,255,3229312176,1116117741,255,0.000668,0.000535,0.000133,717,82,0,0,3,0,2,2,1,1,0,0,0,6,1,0,Normal,0
29558,0.051884,tcp,-,FIN,44,46,2766,24004,1715.36507,31,29,416930.0938,3620846.5,7,16,1.199023,1.140156,70.617556,69.450171,255,3275224983,3282768496,255,0.000735,0.000574,0.000161,63,522,0,0,9,0,3,1,1,1,0,0,0,2,6,0,Normal,0
36012,0.0067,tcp,-,FIN,34,26,4908,2448,8805.97042,31,29,5688358.5,2810746.25,9,6,0.20303,0.23912,13.399781,0.365635,255,3565062029,3561172200,255,0.00073,0.000582,0.000148,144,94,0,0,4,0,3,1,1,1,0,0,0,1,7,0,Normal,0
26082,0.01837,tcp,-,FIN,16,18,1540,1644,1796.407123,31,29,628851.375,676320.0625,4,4,1.2038,1.053059,72.457292,2.243286,255,3393225289,3397593645,255,0.000586,0.000464,0.000122,96,91,0,0,15,0,7,6,1,6,0,0,0,8,13,0,Normal,0
6483,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,7,0,0,0,6,7,0,Exploits,1
76102,0.14872,tcp,-,CON,6,2,978,86,47.068317,62,252,43840.77734,2313.071533,2,1,29.744,0.009,1861.09148,0.0,255,943958493,1751085104,255,0.130318,0.068177,0.062141,163,43,0,0,9,3,5,5,1,8,0,0,0,6,8,0,Normal,0
30534,0.001095,udp,dns,CON,2,2,146,178,2739.726138,31,29,533333.375,650228.3125,0,0,0.012,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,9,0,5,5,4,4,0,0,0,6,8,0,Normal,0
27193,0.004499,tcp,-,FIN,22,14,1470,1728,7779.506503,31,29,2496554.75,2853967.5,5,4,0.214238,0.288846,13.122143,0.379879,255,2090806337,2091107074,255,0.000789,0.000606,0.000183,67,123,0,0,1,0,1,1,1,1,0,0,0,1,7,0,Normal,0
68378,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.756,0.0,10.954521,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
60772,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,3,7,0,0,0,7,7,0,Generic,1
41063,0.600318,tcp,-,CON,6,2,998,86,11.660486,62,252,11087.45703,573.029602,2,1,120.0636,0.002,6032.033532,0.0,255,3478252631,2355361357,255,0.270049,0.189986,0.080063,166,43,0,0,5,3,2,1,1,6,0,0,0,2,5,0,Normal,0
3013,8e-06,ipcomp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,10,5,0,Exploits,1
27974,0.004751,udp,-,CON,4,4,568,304,1473.373999,31,29,717322.625,383919.1563,0,0,1.289333,1.036333,1.813496,1.455698,0,0,0,0,0.0,0.0,0.0,142,76,0,0,13,0,2,1,1,2,0,0,0,3,4,0,Normal,0
33368,1.00569,tcp,http,FIN,12,18,1580,10168,28.835924,31,29,11526.41504,76397.30469,3,5,91.395364,59.126177,9529.798131,7675.00682,255,188489710,2339138238,255,0.000671,0.000541,0.00013,132,565,1,3924,2,0,3,1,1,1,0,0,1,1,1,0,Normal,0
47989,0.193043,tcp,http,FIN,10,6,950,268,77.702898,254,252,35432.51953,9282.90625,2,1,20.072667,35.846398,1071.035374,61.57468,255,724847417,3922142498,255,0.059144,0.013795,0.045349,95,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance,1
49681,8e-06,larp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,4,4,4,0,0,0,7,12,0,Analysis,1
46195,5e-06,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
59254,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,6,7,0,Generic,1
